targetid,ra,dec,split
39627842861926376,225.0892013705569,2.193974689371689,val
39627842866119464,225.2948282607212,2.312834380969027,test
39627847207226717,124.1316717504049,2.465915544116389,train
39627847219806961,124.7817993334641,2.505450873574201,test
39627847228197676,125.3703492483198,2.52050238245216,train
39627847236584456,125.7810358436119,2.619418327293515,train
39627847236585772,125.8258581522066,2.446034777118687,train
39627847240780241,126.0817892919003,2.389311285805936,train
39627847244978361,126.4816004926776,2.523821823230506,train
39627847253365301,126.9599074341298,2.595649045315902,train
39627847265944671,127.5441131083747,2.552927749157579,train
39627847270140906,127.8756588903548,2.570287474907937,val
39627847270143071,127.9615356443143,2.519305273116223,train
39627847295307065,129.3827845974819,2.591196828598001,val
39627847299498943,129.5398937375204,2.403483166921345,train
39627847312082147,130.2953395776523,2.4978213243084,val
39627847333053167,131.5290949328627,2.455626560364269,train
39627847341441363,132.0154774958386,2.623146649237118,train
39627847341443187,132.0952728842962,2.388708595392607,train
39627847362416286,133.4082379814098,2.528855209371554,train
39627847383384254,134.508472879323,2.435564680905484,train
39627847412746600,136.3555909329517,2.60818826350859,train
39627847412749453,136.4990879407082,2.493227819087771,train
39627847416939208,136.5340908677537,2.620713448005107,train
39627847429523024,137.3345465641183,2.449074200029766,train
39627847437910625,137.784975967255,2.448158625264112,val
39627847442105950,138.0729960469332,2.553455944873835,train
39627847446300675,138.34705040354,2.455276864244222,train
39627847450499187,138.7482297276665,2.586389925831625,train
39627847463078471,139.3547176026325,2.375007551631253,train
39627847467272904,139.6129452606265,2.42482031387782,train
39627847475661933,140.1520439549084,2.445295944476337,train
39627847475661937,140.1522968499841,2.446051686801075,train
39627847488244025,140.869477189687,2.437708716692171,train
39627847492441100,141.244232915632,2.510719383642519,train
39627847496631840,141.3245650602797,2.462085983270877,train
39627847500826169,141.5790115348507,2.504687685339313,train
39627847513408370,142.292184787925,2.598840608687721,train
39627847525990525,143.0068267794089,2.483972912107284,train
39627847525993585,143.1641216097058,2.378700147309659,train
39627847542767730,144.0033819882066,2.591819556924461,test
39627847555350997,144.7674027529964,2.501972626149713,train
39627847555354723,144.9325418232066,2.393740548873098,train
39627847555354725,144.9325725037515,2.394083448178332,train
39627847559546346,145.0508778045306,2.464155267486299,train
39627847559547937,145.0983319470848,2.474211579678044,test
39627847563744860,145.4875753984421,2.607490740031057,train
39627847572130264,145.8635864246299,2.583650683888782,test
39627847580519931,146.4086490993907,2.514405893329605,train
39627847593101994,147.1314803145438,2.582754250189648,test
39627847609876649,148.006975026417,2.481404474130096,val
39627847626658273,149.2182472625823,2.5964511535356,train
39627847635046271,149.7035921374315,2.578091472562846,train
39627847639240119,149.9106444836977,2.554652239649414,train
39627847647626911,150.3178818818122,2.602090276750792,val
39627847651822631,150.633866477804,2.593709181028655,train
39627847656015502,150.8296395016854,2.428200453478916,train
39627847660212781,151.2140399347201,2.471516423054978,val
39627847681182835,152.4191103359561,2.462260427809274,train
39627847681183253,152.4442098393029,2.453679602078804,val
39627847714736167,154.341582426552,2.537217356477075,train
39627847727320853,155.1864966313966,2.404041470061136,train
39627847731512015,155.2848664767759,2.430305003347316,train
39627847731513043,155.3343641578381,2.511789392812715,train
39627847735708661,155.6464471543717,2.491803335905657,val
39627847748290382,156.3460380937363,2.532198329685502,train
39627847752484078,156.5721518787072,2.515626376017607,val
39627847756679303,156.859583872029,2.390639672111638,train
39627847781844159,158.3009972606599,2.451551752691632,train
39627847786040074,158.6203640457128,2.407297294884647,train
39627847786042014,158.6928420447296,2.423908449390084,val
39627847794430271,159.1650118848601,2.431372110356996,train
39627847794430278,159.1651636841419,2.431524308459013,train
39627847798625335,159.4319953054977,2.399073550984978,train
39627847807010914,159.8279837003662,2.504718007673805,test
39627847807013577,159.9513231554442,2.522760536776719,train
39627847811206140,160.1275866648219,2.623426684249643,train
39627847857345009,162.9844098890051,2.429470818876818,train
39627847865732319,163.4330430154588,2.431502971070999,train
39627847895090591,165.0727345155477,2.449372087475676,train
39627847924450848,166.8347764463154,2.45186831060348,train
39627847937034781,167.6379249612523,2.458800581428897,test
39627847937036606,167.7314053875795,2.41887758898742,train
39627847945425141,168.1977117308184,2.504211609854717,test
39627847949618878,168.4301413866261,2.434932963004528,train
39627847953813129,168.699867207298,2.479108897679805,train
39627847983172501,170.4218582653786,2.379441454948451,train
39627848004142888,171.5893134323357,2.476826063649633,train
39627848004143340,171.6180820281909,2.620228988963563,train
39627848004144638,171.6869156169581,2.508726600025384,train
39627848012533992,172.229210774507,2.545380380843666,train
39627848016725357,172.3155839552958,2.528614608199184,train
39627848020918749,172.5240634372373,2.451134615512208,train
39627848020921587,172.6923709847474,2.572789482043894,train
39627848062865515,175.1887098243533,2.529626023633975,test
39627848071252226,175.6228884144754,2.410277959645952,train
39627848075447684,175.9294559060119,2.500874534011319,train
39627848079639827,176.0531462859274,2.468081114272489,train
39627848083837181,176.4747747596617,2.407270224992243,test
39627848117391935,178.4739859569878,2.376815163022007,train
39627848134165316,179.2958620659508,2.583450411906255,test
39627848134166555,179.3738484453138,2.454854420398334,train
39627848155139051,180.6378656944797,2.433251941086114,train
39627848159334826,180.9488039062113,2.472777128478656,train
39627848180302548,182.0260224450234,2.593300448677429,train
39627848180305598,182.1671763455345,2.414375931246951,train
39627848184496644,182.2736396690614,2.569447158363164,train
39627848184496870,182.2855540648711,2.459546654379593,val
39627848188693259,182.6181246441446,2.551920993238233,train
39627848188693987,182.6532732656157,2.578698231969326,train
39627848192886110,182.8297534714397,2.600415627090052,train
39627848192886587,182.8550644971592,2.542852225024739,test
39627848201273777,183.2705951673184,2.416371660387441,train
39627848205472055,183.7105443039755,2.60437043830021,train
39627848230634114,185.0307535371802,2.408781179913632,train
39627848230635586,185.1041282381801,2.589013050606404,train
39627848234832401,185.483505968823,2.569901515446564,train
39627848243217386,185.8007736632426,2.58425342393542,train
39627848259996411,186.8927927399288,2.544271282900654,val
39627848280968418,188.1365155760847,2.514237937721651,train
39627848293552750,188.9801521585894,2.544540129830262,test
39627848293552770,188.9816635605803,2.544583213515795,train
39627848301937108,189.2769844326547,2.498283448027012,train
39627848301938425,189.3512897428512,2.571237700349366,train
39627848306132118,189.5607231018836,2.579699956737057,val
39627848306132297,189.5702930847284,2.394146842026606,train
39627848306135146,189.723106186658,2.561474238353755,train
39627848322912135,190.6987457895586,2.583690633137357,train
39627848327105018,190.8571790013886,2.436710502703479,train
39627848335491173,191.2517701079969,2.523359095329612,train
39627848339686064,191.5374913323231,2.489812027794681,train
39627848339688698,191.6737036040147,2.403305231325045,train
39627848343883045,191.9003414612698,2.519594470493965,train
39627848360660951,192.9294867457114,2.548824657624865,train
39627848364856954,193.2407465221155,2.418592267647982,train
39627848369048825,193.3765626870512,2.391949145164288,train
39627848373243453,193.6759383861833,2.595072260850644,test
39627848377437781,193.9218081128905,2.431750406090381,train
39627848394212707,194.8086217004958,2.440702533170351,train
39627848398408715,195.1310530819725,2.544994615027929,val
39627848406794405,195.505508890079,2.616854644740681,train
39627848410992164,195.9202248979598,2.568118189477124,train
39627848410992373,195.9319605805119,2.453263731037193,train
39627848415186772,196.1607463413693,2.582169960745758,test
39627848415188565,196.2419675591134,2.514450141719342,train
39627848419380838,196.4081627550428,2.450496092843252,train
39627848419382275,196.4716468744236,2.391180822136802,train
39627848419382335,196.4741835760724,2.452332736200176,test
39627848423574487,196.6448260589243,2.406551488610905,train
39627848427766748,196.7960530952131,2.555325623973846,train
39627848427766967,196.8061796927313,2.44650398225248,train
39627848427770010,196.9455451164524,2.527487986300999,test
39627848431960682,197.0320667380955,2.391063162475485,train
39627848436157987,197.465785196712,2.462545881799442,train
39627848436158001,197.4666971034747,2.463376566832118,train
39627848440349412,197.539352672505,2.56213279862782,train
39627848440349860,197.5671283434824,2.606661374145419,train
39627848448738101,198.0444354593902,2.577424959273618,train
39627848457130444,198.7059338718856,2.418177477993164,test
39627848469712460,199.4280158442752,2.497137744597518,train
39627848478100067,199.8846737189526,2.604811005531221,train
39627848482296100,200.2095265962346,2.389719337451866,train
39627848486489487,200.4017975428206,2.40730697130273,train
39627848490682225,200.601048598394,2.53241329763835,train
39627848490685190,200.7402115920391,2.516022279154202,train
39627848494879010,200.9623392132234,2.425004854283697,train
39627848499071240,201.1158343985561,2.37808203030146,train
39627848499071732,201.1387320339736,2.44602248426997,train
39627848503265122,201.3345894662336,2.597246051292484,train
39627848507463033,201.7230448184953,2.438311301108247,test
39627848511655316,201.8930019107549,2.547073346840396,train
39627848515846245,202.0030033376542,2.455252421870285,train
39627848515848283,202.0855603317119,2.46633927116291,train
39627848515848820,202.1057594489439,2.544838975077732,train
39627848520041552,202.3011633574168,2.578945380864516,train
39627848520042574,202.3468572881314,2.522913158805809,train
39627848524238601,202.6991769512358,2.615975207186454,train
39627848528432571,202.9382746146932,2.492305691784076,train
39627848532624773,203.0709893693609,2.555056583569328,val
39627848549404764,204.2268989242982,2.529903796162956,train
39627848553595471,204.2862714076711,2.615723865794305,train
39627848561983634,204.7544331425833,2.38261022113542,train
39627848561984428,204.792684986507,2.53190474747211,train
39627848561986013,204.8585502971193,2.499486663885288,train
39627848561987154,204.9128252288058,2.576257495616537,test
39627848574566613,205.508036548852,2.592378993877364,train
39627848574567634,205.5476615326966,2.441264869536951,train
39627848574570593,205.6637023184134,2.420768649909836,val
39627848574572077,205.7261423535471,2.586341234864412,train
39627848582959505,206.1887350927802,2.597052450327489,train
39627848591344143,206.5210090356706,2.542898795864596,train
39627848599733096,207.0448534128923,2.407981775302463,train
39627848608122742,207.5741564990343,2.457913025590171,train
39627848612319843,207.9730533399138,2.456188327657856,train
39627848620707906,208.4288006725386,2.531716583194512,train
39627848650066994,210.1402161886897,2.425195543737978,train
39627848654259684,210.3209188649007,2.51044142070586,train
39627848654260994,210.3766111484403,2.472149470929689,val
39627848658454721,210.5913324308299,2.42652446567403,train
39627848658455207,210.6121364048474,2.437986032149265,train
39627848662647409,210.7753702763647,2.416280551059018,train
39627848666841606,211.0258356190095,2.469008443229237,train
39627848671037442,211.3494843993545,2.423490233195254,val
39627848675229788,211.5025751179157,2.527911322279663,train
39627848675230843,211.5480245943579,2.466517291130004,train
39627848675231312,211.5681460067183,2.595360200040325,train
39627848679424261,211.7609942418122,2.444240388035974,train
39627848679425824,211.8362411126302,2.598082891913121,train
39627848679427674,211.9201114633225,2.557063071802316,train
39627848679427858,211.9286633959665,2.481909185121677,val
39627848683619605,212.0599624913654,2.611202207571664,val
39627848683620170,212.0889778311567,2.591733033760299,test
39627848692009210,212.6152890806691,2.563245083997252,train
39627848696204587,212.925186171491,2.447906512621632,test
39627848700399363,213.1806978767377,2.510999130874948,test
39627848704594463,213.4651359096415,2.451519827524007,train
39627848708785612,213.5592390074702,2.537113342021397,train
39627848708789357,213.7251651778079,2.384794947171307,train
39627848721368545,214.3195788983983,2.400487915653775,train
39627848725566711,214.7449140009846,2.536515009412081,train
39627848733950248,215.0127056168147,2.529047279187392,train
39627848733951905,215.0824486039213,2.529659756219382,train
39627848733955776,215.2402898662511,2.501902588707793,train
39627848742339854,215.5553429904082,2.404230691224624,val
39627848742340629,215.5895067527455,2.591138481744132,train
39627848742342500,215.671937240383,2.484601398993404,val
39627848750728591,216.0629052691394,2.511484022101131,train
39627848750729319,216.1001902910699,2.606057972336063,train
39627848759119355,216.6589759970879,2.507529080747558,train
39627848759120985,216.7332026075001,2.487569699185839,train
39627848763310980,216.7929249932196,2.586794505841977,train
39627848771699872,217.3079719703152,2.511719901559008,train
39627848771700021,217.3142091428421,2.521903499043743,train
39627848771702324,217.4228305077298,2.436859803792038,val
39627848771702328,217.4231455868277,2.597734065722868,val
39627848775897276,217.6953155321859,2.545976870853127,train
39627848780092606,217.9856367438473,2.58840156861157,val
39627848784284381,218.114762320575,2.489641328350838,train
39627848784284773,218.1313987763555,2.56585444210374,test
39627848784285311,218.1556347409184,2.48570776753165,train
39627848784287327,218.2449143458803,2.606241552184821,train
39627848788476326,218.2659526528557,2.532953564924374,train
39627848792671144,218.5425280246111,2.499075438035281,val
39627848792675156,218.7362903881373,2.474053533755567,train
39627848792675258,218.7414200931977,2.616331815699889,train
39627848796868356,218.9308097803788,2.441374583878952,train
39627848801062410,219.1748220838681,2.494603433667601,train
39627848805254048,219.2977366179727,2.589048810191876,train
39627848817839151,220.1425280834756,2.620596000290393,test
39627848830420848,220.8471067442667,2.501296518719819,train
39627848834613623,221.0189249946206,2.461100990921274,train
39627848838807862,221.2650099972011,2.412545987909055,val
39627848838808209,221.2826854224321,2.443500621939757,train
39627848843005171,221.6540751676523,2.456688218599155,train
39627848843006611,221.7195669384395,2.427428313188901,train
39627848847202270,221.9994555792271,2.419677346984557,train
39627848851392831,222.0948380261862,2.386679712303614,train
39627848851394945,222.1932629021549,2.433235224244418,train
39627848859780251,222.5582720685572,2.569237232480293,train
39627848859781654,222.6271860573727,2.47692887013868,train
39627848872362899,223.2887021428758,2.484027570552886,train
39627848889139439,224.2593682858587,2.616975915024365,train
39627848893335308,224.5808120972002,2.393844691140359,train
39627853255410743,124.541594234353,2.803370493281193,train
39627853272188979,125.5772485948987,2.73594020179467,test
39627853293158634,126.7595652579461,2.754616328367331,train
39627853305742398,127.5468545809564,2.692500091585819,test
39627853305743938,127.6205108468801,2.717780894955861,train
39627853314132335,128.1054996532714,2.742478921033484,train
39627853318327786,128.3959321390058,2.842375673985587,test
39627853322521412,128.6091032526157,2.822811279430695,train
39627853326717516,128.9524129136226,2.629348440572588,train
39627853335101701,129.2590701156623,2.760021238402743,train
39627853335106882,129.4713962037569,2.740262766020184,train
39627853343493694,129.883384941838,2.731269817405126,test
39627853377046880,131.8584970476796,2.696127689504847,train
39627853389629270,132.5869355580333,2.740807716891199,train
39627853393826194,132.9647399178118,2.817664602909128,train
39627853398018696,133.1228296013311,2.78720163557549,train
39627853398021258,133.2362125205271,2.83250346442039,test
39627853406408073,133.6484004729896,2.847756139857869,train
39627853410601362,133.8641928076012,2.715132062814947,train
39627853414795744,134.1232316906332,2.662585705568579,train
39627853418989098,134.326243180594,2.671610132068626,test
39627853427379461,134.9239620828271,2.645538103860667,train
39627853431575248,135.2166120260452,2.84224804989666,train
39627853456740658,136.696226361624,2.856832455265772,train
39627853456740666,136.6965437729854,2.857249909769563,train
39627853473515161,137.5859270323388,2.847778154192313,train
39627853490294554,138.6579724671747,2.766457775133166,train
39627853490296080,138.7152261700664,2.826861317016224,train
39627853498683760,139.1935686437988,2.77852310833139,train
39627853502876417,139.3771396162006,2.820120999523966,train
39627853502877395,139.4159054135015,2.821314151802536,train
39627853507071811,139.6714593863885,2.774603144920275,train
39627853528042341,140.9105228912576,2.810807584759007,train
39627853532233769,141.0003481058512,2.735699534976879,val
39627853540625454,141.6699113243803,2.733280410796536,train
39627853544819789,141.9044844316406,2.689475264451743,val
39627853553205334,142.2531283007207,2.873059778718154,test
39627853569984889,143.3615953015195,2.81595316468814,train
39627853569985802,143.3995302059489,2.863080940188357,train
39627853582565591,144.0099335917414,2.835213843014448,train
39627853582569254,144.16622460882,2.862414254253111,test
39627853590955022,144.5472597364327,2.660643055531531,train
39627853603542914,145.4759090646736,2.69617347391,train
39627853620315980,146.3243062365285,2.759127318545672,val
39627853628707453,146.9632777145239,2.86455638069066,train
39627853649679882,148.2489888128488,2.813702599496688,train
39627853662257961,148.7980405257815,2.794940050792412,train
39627853666454889,149.1802511916154,2.69087528310131,train
39627853670648185,149.3835015185808,2.717173430499527,train
39627853679035013,149.7846593702123,2.719335800058392,train
39627853679035972,149.8386082889601,2.674711794809909,train
39627853679038062,149.9417369520645,2.795446172157074,train
39627853683231404,150.1193007166216,2.853518489367732,train
39627853695814338,150.8898543702485,2.758492696063705,train
39627853704202229,151.347124481262,2.760035111436124,test
39627853746147584,153.9658622888043,2.867029377353968,train
39627853750339627,154.1092585008335,2.828847752836184,train
39627853775507693,155.7474822578591,2.63612737361288,train
39627853783892824,156.0434858222733,2.824052839298997,train
39627853792282020,156.5663155146211,2.736532050398644,train
39627853796479607,156.987565778878,2.759800567667582,train
39627853800670920,157.0812114074796,2.682232274928312,test
39627853809059315,157.5763402891401,2.78550358424461,train
39627853817449505,158.1456650330217,2.6302823323299,train
39627853821642091,158.3014102279146,2.873641477638311,train
39627853830031785,158.8288169960961,2.663564048164623,train
39627853830034990,158.9373010368133,2.684052931926189,test
39627853834228491,159.1992332936782,2.716848776050648,train
39627853846808343,159.8253777327162,2.713369362187664,train
39627853859391161,160.569439281352,2.846728889885464,train
39627853859393624,160.6817488593443,2.709651304246038,train
39627853876167810,161.5627106202616,2.694469813498336,train
39627853876167820,161.5631910825766,2.69593554664362,train
39627853876170784,161.7112257161208,2.725824532220732,train
39627853880364361,161.9269933210538,2.652094580655725,train
39627853884560728,162.2470651006568,2.711296792116659,train
39627853909721225,163.5061494915323,2.702311478861855,train
39627853909721995,163.5483927124311,2.77256287956929,train
39627853918110273,164.027543956105,2.870432884570505,train
39627853934887387,165.0191379783981,2.687519089844975,train
39627853939083778,165.359473621979,2.873876289933941,train
39627853939084294,165.379546645773,2.861288289476649,train
39627853955861992,166.4399469194847,2.665303431030546,train
39627853968442546,167.0516545202071,2.630681566534085,train
39627853968442839,167.0658195425857,2.719215945920249,train
39627853981028797,167.9894016782872,2.814696808032994,train
39627853997802135,168.781901837729,2.632648956838261,train
39627854010384473,169.5030514769511,2.721565069370536,train
39627854014580898,169.8788364416818,2.735329993330804,val
39627854022971394,170.4631830361041,2.85216438835566,train
39627854027161659,170.5009320982896,2.807608459028582,train
39627854048134816,171.8403167199778,2.721015033308345,train
39627854052329546,172.1015111434738,2.701530140305008,val
39627854056524763,172.3911625998912,2.787715744819985,test
39627854060717266,172.55192069943,2.632263328903571,train
39627854069108539,173.1879330400128,2.819444117128305,train
39627854081690175,173.8828620018468,2.848932643861812,train
39627854085883810,174.109025185123,2.771546537442656,train
39627854090080407,174.486859584915,2.79008105905854,train
39627854094274846,174.7404447262718,2.704979336692224,train
39627854102661356,175.1036780472322,2.86324668015671,train
39627854106853884,175.2749914954197,2.686653440965031,train
39627854106854856,175.3265896984287,2.816829581901676,train
39627854115245080,175.9499283504569,2.776611092373789,train
39627854115245281,175.9609730186443,2.814096384443108,val
39627854127829658,176.7175579318655,2.633898662291316,train
39627854132023181,176.9418060012364,2.635821813297035,train
39627854132023877,176.9788325055047,2.781258717750524,train
39627854140409247,177.3290407289473,2.657281850408585,train
39627854140409642,177.3536902204318,2.814700211228919,train
39627854140410551,177.4012122039654,2.699331589454081,train
39627854148799235,177.9008084589868,2.780783574335346,train
39627854161380156,178.5386910787415,2.637538302671661,train
39627854178157858,179.577469088555,2.626671464203742,train
39627854186546678,180.0740027139051,2.669479993767803,train
39627854190743755,180.4194742523238,2.708675258189819,train
39627854199129904,180.8388198711481,2.754331981949318,test
39627854199130163,180.8509036252641,2.741749244630041,train
39627854203325124,181.1154952366034,2.709355710130393,train
39627854211715672,181.7225916118732,2.657998152067027,train
39627854220103043,182.1480732545549,2.770914993135826,train
39627854220104863,182.2227237396451,2.645665164122688,train
39627854224296023,182.3465738954189,2.759603846907199,train
39627854228489418,182.5611958564888,2.725007666509411,train
39627854232687212,182.9785595237473,2.81649288339977,train
39627854236879054,183.1113906868094,2.819690884544376,train
39627854241071438,183.2729357324345,2.671046775064841,train
39627854241073529,183.3785866628932,2.842307006100165,train
39627854245267221,183.5959449998693,2.714676719589538,train
39627854253659072,184.238322290626,2.809572150079232,train
39627854257850366,184.3402474895004,2.844447135719607,train
39627854274626197,185.2800368686254,2.782013949183373,train
39627854274628697,185.4026373005343,2.685066937972377,train
39627854283016026,185.8505743108158,2.678999999477192,train
39627854283018259,185.9608679891799,2.749576756335665,train
39627854287210914,186.1149062694674,2.863104485526426,train
39627854291405352,186.3782210300684,2.770434570816395,val
39627854295599411,186.6180755376922,2.636670017118141,train
39627854303986181,187.0303919448072,2.768919723438057,test
39627854303988422,187.1644469627724,2.747249723389164,val
39627854308184158,187.4609335556131,2.781327114780551,val
39627854312379819,187.7296618249998,2.787128001869497,train
39627854312379841,187.7303717008483,2.823029319378241,train
39627854333349564,188.966032778703,2.770521306130013,train
39627854337540900,189.0439978790064,2.704226158124523,train
39627854341737243,189.3862190858733,2.716351232399376,train
39627854345930608,189.5916153295206,2.727179663644971,train
39627854345931466,189.6304297945843,2.657160840067307,train
39627854350123689,189.7839955676768,2.677337028047174,train
39627854350127233,189.9397547468952,2.732056179708732,train
39627854362708591,190.6312658135379,2.667867711075582,train
39627854375291168,191.3490183809215,2.841705955229006,train
39627854375293656,191.4537946697513,2.647709474840321,train
39627854383678380,191.7857198140443,2.71718110640344,val
39627854396261474,192.5502611317126,2.870876773810356,train
39627854408843833,193.2687707732463,2.784540061724088,train
39627854413040463,193.6179992016666,2.831215036918977,train
39627854413043077,193.7341128946895,2.800018396018848,val
39627854421427965,194.0863675115787,2.662994473208849,train
39627854434014062,194.9807010609409,2.625232899345422,train
39627854446593905,195.592123898878,2.659394111152905,test
39627854446595022,195.6477899783888,2.629696736786096,train
39627854454981319,196.0332633945757,2.852448968849846,train
39627854459176785,196.3435131749097,2.662615461701329,train
39627854463370990,196.5887548473372,2.804067318151255,train
39627854467565920,196.8630004862061,2.832835678989383,train
39627854471758635,197.0365875292143,2.861568346088384,train
39627854471759809,197.0994146084534,2.746560151504469,test
39627854475953950,197.3441867626787,2.836176707189962,train
39627854480148058,197.5833023713767,2.749864191644776,train
39627854480148458,197.6052817952376,2.660493278928958,train
39627854480150588,197.7354929814243,2.671865898664015,train
39627854488538707,198.2380128162453,2.839028094055796,train
39627854492733674,198.4721487773157,2.737050230080901,train
39627854501120308,198.8743865825564,2.757131042868319,train
39627854501121569,198.9354108123113,2.693441313627558,train
39627854505313591,199.0604113827992,2.660817721235591,train
39627854509510388,199.4556857992916,2.800623889628178,train
39627854513700919,199.5007436058576,2.817426253256544,train
39627854513703624,199.6491019309476,2.784138554232618,train
39627854517898007,199.900094738016,2.85532371638643,train
39627854538869174,201.1171355144754,2.707476704847286,test
39627854551449642,201.7501562053847,2.868208674098042,train
39627854555648976,202.2204496515745,2.850288270756153,train
39627854559839433,202.3003265082176,2.645229086147726,train
39627854559839438,202.3006132517222,2.796077699828154,train
39627854572424061,203.1389332348342,2.710557599670146,train
39627854572425020,203.182095157326,2.641467726050791,test
39627854572426037,203.2279401112026,2.657519074642526,test
39627854580813111,203.6453648121653,2.849875402300275,train
39627854589202348,204.1641506171255,2.69730027351926,train
39627854597589777,204.6469355973349,2.688466279231014,train
39627854601781914,204.7800655257999,2.765303424853633,val
39627854605975762,205.0131372237458,2.829923033412384,train
39627854614366022,205.5823511909243,2.869504365519835,train
39627854614367532,205.6559968094047,2.861745863164983,val
39627854618558994,205.7721980376571,2.788432121213038,train
39627854622756883,206.1654920184795,2.728441162941386,train
39627854639534695,207.1865311520265,2.830268804739108,train
39627854643725053,207.2759687546288,2.828107092672774,val
39627854643728621,207.422727974538,2.712388471219772,train
39627854647920138,207.5590854589485,2.758801869500877,train
39627854652116612,207.9304208578868,2.772820570957216,test
39627854652118044,207.9964569064722,2.842776714887078,train
39627854656308848,208.0698286650477,2.757331546134777,train
39627854656309090,208.0808857182423,2.632468082167519,train
39627854660506097,208.4656498454956,2.7815364453055,train
39627854664700131,208.6847601108551,2.677560179917677,val
39627854668894719,208.9694739362336,2.712978529327409,train
39627854681476094,209.6761807855299,2.823646496155882,train
39627854685669209,209.8558879915636,2.835034817175422,train
39627854685671446,209.9858337589236,2.683602900656906,train
39627854694057557,210.3053672287868,2.671701182222075,train
39627854698251271,210.5484430375552,2.801659934915349,test
39627854698251886,210.5760824247118,2.815829287149358,train
39627854702446117,210.8299889279044,2.831158949668404,train
39627854702446334,210.8409251620679,2.844123409642437,train
39627854702447620,210.9055082637558,2.785453548289736,train
39627854702448159,210.9299893025467,2.638247880725265,val
39627854706642204,211.1561045762777,2.800563109923857,train
39627854710836652,211.417242473185,2.741382473123977,train
39627854715027585,211.503950275842,2.76973648957971,train
39627854719222502,211.7879259224331,2.764740321747552,val
39627854719224291,211.875916909522,2.757151327703192,val
39627854719225264,211.9185219329709,2.824258566149579,train
39627854723420317,212.201266765417,2.703253190909578,train
39627854727613973,212.4291399052258,2.801845771009354,train
39627854731804768,212.5037905049082,2.76396885865396,train
39627854748582732,213.5361774690848,2.636781810271252,train
39627854748585455,213.6611057958909,2.830416823586247,val
39627854752776809,213.7754525834933,2.667674957449985,train
39627854752779607,213.8965423737727,2.663665418586101,train
39627854756973862,214.1483003659707,2.697117695886511,train
39627854756974667,214.188386435564,2.828924485654631,train
39627854761165827,214.2889709316285,2.841294204403015,train
39627854761166999,214.339540107715,2.721938031710323,train
39627854765364201,214.7270901848528,2.717249832536112,train
39627854769553569,214.757342235746,2.727499698204739,train
39627854773749393,215.0839633417872,2.713644398048165,train
39627854773751563,215.1871716976935,2.710844989187243,train
39627854773752858,215.2469551795401,2.632818623387006,train
39627854773752925,215.2499597813374,2.745540916714509,train
39627854782137917,215.5704674378334,2.724425190431091,train
39627854786330784,215.7558333309996,2.649700045211322,train
39627854794722995,216.4306102270187,2.79993303106753,train
39627854794723340,216.4461248535652,2.870731692446058,train
39627854794724061,216.4783153794225,2.688603303211573,train
39627854811502180,217.4981422904748,2.85166605256503,train
39627854815692681,217.5754645166738,2.80711877253753,train
39627854815693939,217.626470728233,2.803319067219205,train
39627854824080240,218.044233455479,2.813399260425757,train
39627854828275410,218.3350213547793,2.843118666288115,test
39627854828278057,218.4739601061619,2.639735187931052,test
39627854840861501,219.213009008852,2.872453825029366,train
39627854840861859,219.2274338251619,2.800942592773238,train
39627854845053218,219.3715422511978,2.734535553608161,train
39627854849247629,219.6111865216942,2.653689975098085,train
39627854849248183,219.6350287601175,2.801181684265579,train
39627854857635904,220.1094548452384,2.672534904581199,train
39627854857636862,220.1526907301207,2.725985300262684,test
39627854857637949,220.2132012954396,2.737709510094713,test
39627854861831383,220.4029305119011,2.783561952920949,train
39627854861832158,220.4378918485446,2.628666062427779,train
39627854870220583,220.931085864372,2.793717965214367,train
39627854870221836,220.994058398027,2.648366750735575,train
39627854874411355,221.0190217610696,2.684758177182555,train
39627854878606486,221.3094343277335,2.811929168643727,val
39627854882799909,221.5140567132391,2.643035957179013,val
39627854886997374,221.9131247108528,2.695276692360761,train
39627854891188295,222.0019628723846,2.654521817499103,train
39627854891188471,222.0091763707144,2.863900082085432,train
39627854891189193,222.0386824921221,2.823521734649566,train
39627854891193774,222.2433329229911,2.83803219601765,train
39627854895386950,222.445178355359,2.711049331064868,train
39627854895387901,222.4865157241248,2.691935688001221,test
39627854907965720,223.0120930581118,2.681576884859305,train
39627854907968307,223.1372041158394,2.733405948907947,train
39627854907969031,223.169238518283,2.732864892550924,train
39627854924743940,224.0528568615708,2.708421847148831,test
39627854924745724,224.1344076232613,2.715822100097003,train
39627854924747213,224.2059506067201,2.764588227367724,val
39627854928939800,224.3953972983393,2.844951263979682,train
39627854933132498,224.561482759,2.849903349393357,train
39627854933134397,224.6610356792397,2.827525002857403,train
39627854933134735,224.6798422951436,2.865933062687648,train
39627859295211690,124.6705460964406,3.112095389905549,train
39627859303597559,125.0679567249221,2.935129587052189,train
39627859320375464,126.0878581596038,3.028687614751113,train
39627859320377104,126.1601431757923,3.055199733227391,train
39627859320377669,126.1821781677695,3.005778777738033,train
39627859324570992,126.3998557602302,3.102494494288851,train
39627859328764552,126.6169283176038,3.016065096533479,train
39627859332960011,126.9162686129166,3.117463464623441,val
39627859332961935,126.9934449143714,2.930527561919976,train
39627859337154964,127.1929859083081,3.09336345387591,test
39627859337155733,127.2276987959819,3.040693829111159,train
39627859366515866,128.9474326373036,3.102900814334894,train
39627859370706877,129.069617784317,2.970116964519916,train
39627859370710583,129.1945465946409,2.988232555574847,train
