targetid,legacy_brickname_objid,legacy_brickname,legacy_objid,legacy_brickid,legacy_release,targetid_mock,targetid_sky,targetid_gaiadr,ra,dec,split
39627793041986612,1356p002-5172,1356p002,5172,332350,9010,0,0,0,135.7459746421923,0.1750254958152319,test
39627793062954383,1368p002-1423,1368p002,1423,332355,9010,0,0,0,136.8215313877184,0.1462339736566004,train
39627793062956377,1368p002-3417,1368p002,3417,332355,9010,0,0,0,136.9059498097259,0.2343404648180756,train
39627793067149739,1371p002-2475,1371p002,2475,332356,9010,0,0,0,137.1114208708771,0.3603856514786902,val
39627793071341746,1373p002-178,1373p002,178,332357,9010,0,0,0,137.2551506317856,0.2514469647494434,train
39627793071343775,1373p002-2207,1373p002,2207,332357,9010,0,0,0,137.3360604757733,0.3438367441173186,train
39627793075538895,1376p002-3023,1376p002,3023,332358,9010,0,0,0,137.6508013017529,0.1447834215166438,test
39627793088124019,1383p002-5235,1383p002,5235,332361,9010,0,0,0,138.4615878010038,0.2562626449620935,train
39627793092317766,1386p002-4678,1386p002,4678,332362,9010,0,0,0,138.6585225260222,0.2766634326145352,train
39627793100702352,1391p002-656,1391p002,656,332364,9010,0,0,0,139.0292483500383,0.3207272724372943,test
39627793100703769,1391p002-2073,1391p002,2073,332364,9010,0,0,0,139.0974912223822,0.3129899610271138,train
39627793104898158,1393p002-2158,1393p002,2158,332365,9010,0,0,0,139.35011038866,0.1485591826948244,train
39627793121673872,1403p002-656,1403p002,656,332369,9010,0,0,0,140.2814897414237,0.2224990147107092,train
39627793134256476,1411p002-348,1411p002,348,332372,9010,0,0,0,141.0174296131202,0.2054844897350472,test
39627793134259261,1411p002-3133,1411p002,3133,332372,9010,0,0,0,141.1498654512302,0.2042994850827015,test
39627793134261328,1411p002-5200,1411p002,5200,332372,9010,0,0,0,141.2389266678683,0.2148874784022059,train
39627793138451107,1413p002-675,1413p002,675,332373,9010,0,0,0,141.2825627485694,0.3205376823423071,train
39627793138454971,1413p002-4539,1413p002,4539,332373,9010,0,0,0,141.4358707231417,0.2575530842077879,train
39627793142647376,1416p002-2640,1416p002,2640,332374,9010,0,0,0,141.6100513032092,0.139103059906202,val
39627793146843663,1418p002-4623,1418p002,4623,332375,9010,0,0,0,141.9570256820169,0.2324010882640789,test
39627793155229121,1423p002-1473,1423p002,1473,332377,9010,0,0,0,142.3311519636735,0.3454408808054984,train
39627793192978698,1446p002-2314,1446p002,2314,332386,9010,0,0,0,144.6361151338278,0.3258734657180891,train
39627793209755927,1456p002-2327,1456p002,2327,332390,9010,0,0,0,145.5938032883267,0.2782973858536029,train
39627793226531518,1466p002-702,1466p002,702,332394,9010,0,0,0,146.5414504370697,0.1971726700214206,train
39627793234923792,1471p002-4368,1471p002,4368,332396,9010,0,0,0,147.2388335725695,0.3737664837097457,train
39627793243309831,1476p002-1799,1476p002,1799,332398,9010,0,0,0,147.5885489587904,0.2853552428228341,test
39627793255891340,1483p002-396,1483p002,396,332401,9010,0,0,0,148.2627581925615,0.1712745069240094,train
39627793255895375,1483p002-4431,1483p002,4431,332401,9010,0,0,0,148.429920203012,0.3327227766789969,train
39627793260086559,1486p002-1311,1486p002,1311,332402,9010,0,0,0,148.5697638251073,0.1359065008934371,train
39627793260088442,1486p002-3194,1486p002,3194,332402,9010,0,0,0,148.6560771034065,0.1473683036497976,train
39627793264281354,1488p002-1802,1488p002,1802,332403,9010,0,0,0,148.842154728831,0.2085281818234666,train
39627793276862964,1496p002-500,1496p002,500,332406,9010,0,0,0,149.5237686285988,0.2674001705574972,train
39627793285255957,1501p002-4885,1501p002,4885,332408,9010,0,0,0,150.20206317397,0.2445031210064305,val
39627793310419817,1516p002-2921,1516p002,2921,332414,9010,0,0,0,151.6485981804265,0.2207391236000867,train
39627793310421560,1516p002-4664,1516p002,4664,332414,9010,0,0,0,151.7331484619674,0.1348290837353913,train
39627793318807549,1521p002-2045,1521p002,2045,332416,9010,0,0,0,152.0856019813211,0.191470059438441,train
39627793323001707,1523p002-1899,1523p002,1899,332417,9010,0,0,0,152.3520101193528,0.3386431375356727,train
39627793331389522,1528p002-1106,1528p002,1106,332419,9010,0,0,0,152.8077189531041,0.1866770556508736,train
39627793339778434,1533p002-1410,1533p002,1410,332421,9010,0,0,0,153.3232847554347,0.1334359452689582,val
39627793343972892,1536p002-1564,1536p002,1564,332422,9010,0,0,0,153.5682474983387,0.2386283265831695,train
39627793348166187,1538p002-555,1538p002,555,332423,9010,0,0,0,153.7740834826855,0.3429558598978104,train
39627793352360848,1541p002-912,1541p002,912,332424,9010,0,0,0,154.0412235606083,0.1680261782748999,test
39627793385918195,1561p002-3827,1561p002,3827,332432,9010,0,0,0,156.1978911439186,0.1490289554410592,train
39627793432051779,1588p002-67,1588p002,67,332443,9010,0,0,0,158.753091950783,0.2530529722461515,train
39627793444635518,1596p002-894,1596p002,894,332446,9010,0,0,0,159.547380318249,0.2972370671649435,train
39627793465606745,1608p002-601,1608p002,601,332451,9010,0,0,0,160.7750538975535,0.1685442812657723,train
39627793486582913,1621p002-5249,1621p002,5249,332456,9010,0,0,0,162.2178522111217,0.2658020509102406,train
39627793507549817,1633p002-633,1633p002,633,332461,9010,0,0,0,163.2742464143959,0.2633950112290981,test
39627793507552484,1633p002-3300,1633p002,3300,332461,9010,0,0,0,163.4001353756585,0.1265848504064737,val
39627793507553891,1633p002-4707,1633p002,4707,332461,9010,0,0,0,163.467368332676,0.3694520707320537,train
39627793553690197,1661p002-3669,1661p002,3669,332472,9010,0,0,0,166.1758128102102,0.1893796757717526,train
39627793557885461,1663p002-4629,1663p002,4629,332473,9010,0,0,0,166.4646801556434,0.3285214536708591,val
39627793562075502,1666p002-366,1666p002,366,332474,9010,0,0,0,166.5122529039974,0.2372526973213063,val
39627793570467670,1671p002-3926,1671p002,3926,332476,9010,0,0,0,167.164876475708,0.3594643593055902,train
39627793574658960,1673p002-912,1673p002,912,332477,9010,0,0,0,167.2859473759285,0.1554573074655315,train
39627793583048016,1678p002-1360,1678p002,1360,332479,9010,0,0,0,167.8199574800896,0.2987554323478828,train
39627793616602203,1698p002-1115,1698p002,1115,332487,9010,0,0,0,169.8076537844147,0.2049199859868603,train
39627793616604801,1698p002-3713,1698p002,3713,332487,9010,0,0,0,169.9319150104984,0.159836802783994,train
39627793624991244,1703p002-1548,1703p002,1548,332489,9010,0,0,0,170.3252248851114,0.3725377846895963,train
39627793633380467,1708p002-2163,1708p002,2163,332491,9010,0,0,0,170.8446042915429,0.1781156438502518,test
39627793658546677,1723p002-2549,1723p002,2549,332497,9010,0,0,0,172.39838122,0.25342407,train
39627793658546702,1723p002-2574,1723p002,2574,332497,9010,0,0,0,172.3997301549294,0.2545566781335252,train
39627793658548379,1723p002-4251,1723p002,4251,332497,9010,0,0,0,172.4791777681222,0.3037146595931491,train
39627793662740862,1726p002-2430,1726p002,2430,332498,9010,0,0,0,172.6315676769106,0.3425803612202059,train
39627793675321627,1733p002-283,1733p002,283,332501,9010,0,0,0,173.2626251073675,0.2636053775330414,train
39627793692099499,1743p002-939,1743p002,939,332505,9010,0,0,0,174.3028218018306,0.1805472250777162,val
39627793700487875,1748p002-707,1748p002,707,332507,9010,0,0,0,174.7807410848941,0.2978265979377576,train
39627793700489249,1748p002-2081,1748p002,2081,332507,9010,0,0,0,174.8535525323108,0.1812943411728488,train
39627793704683472,1751p002-2000,1751p002,2000,332508,9010,0,0,0,175.1337824809921,0.3288227901130273,train
39627793708878965,1753p002-3189,1753p002,3189,332509,9010,0,0,0,175.4461592099061,0.1654557165294694,train
39627793713070991,1756p002-911,1756p002,911,332510,9010,0,0,0,175.5520303702113,0.3341490793339649,test
39627793717266823,1758p002-2439,1758p002,2439,332511,9010,0,0,0,175.9004906598518,0.2415105118141307,train
39627793717266834,1758p002-2450,1758p002,2450,332511,9010,0,0,0,175.9007399554103,0.2438879330282757,train
39627793721458759,1761p002-71,1761p002,71,332512,9010,0,0,0,176.0020036480535,0.1550510013543131,train
39627793729849821,1766p002-2525,1766p002,2525,332514,9010,0,0,0,176.6204282951467,0.2146218640754416,train
39627793734046096,1768p002-4496,1768p002,4496,332515,9010,0,0,0,176.9565825112301,0.129473790715848,train
39627793738237070,1771p002-1166,1771p002,1166,332516,9010,0,0,0,177.0466185119922,0.2542935493020781,train
39627793742435031,1773p002-4823,1773p002,4823,332517,9010,0,0,0,177.4533833185328,0.1488647060768432,train
39627793746626789,1776p002-2277,1776p002,2277,332518,9010,0,0,0,177.5982845143784,0.1442053271209318,train
39627793746628738,1776p002-4226,1776p002,4226,332518,9010,0,0,0,177.6882669531047,0.1781394961504439,train
39627793746629711,1776p002-5199,1776p002,5199,332518,9010,0,0,0,177.7353394789853,0.3680926216748069,val
39627793750823392,1778p002-4576,1778p002,4576,332519,9010,0,0,0,177.9680668428129,0.1831774018521461,train
39627793750824009,1778p002-5193,1778p002,5193,332519,9010,0,0,0,177.9982497535844,0.1889108195371222,train
39627793767599788,1788p002-3756,1788p002,3756,332523,9010,0,0,0,178.9506544089514,0.2122933867363074,train
39627793767599815,1788p002-3783,1788p002,3783,332523,9010,0,0,0,178.9520394560584,0.212353163520535,train
39627793775986614,1793p002-1974,1793p002,1974,332525,9010,0,0,0,179.3514428757553,0.1380426671055528,train
39627793780181416,1796p002-2472,1796p002,2472,332526,9010,0,0,0,179.6224094864563,0.1383982235920834,train
39627793784377710,1798p002-4462,1798p002,4462,332527,9010,0,0,0,179.956918278162,0.1607791916224217,train
39627793788567898,1801p002-346,1801p002,346,332528,9010,0,0,0,180.0165906636883,0.2525907161202626,train
39627793788568713,1801p002-1161,1801p002,1161,332528,9010,0,0,0,180.0543069247453,0.2992242113483474,val
39627793788571293,1801p002-3741,1801p002,3741,332528,9010,0,0,0,180.1648830727824,0.3234117183699839,train
39627793796958504,1806p002-2344,1806p002,2344,332530,9010,0,0,0,180.6037431348252,0.3497489507837037,val
39627793796960628,1806p002-4468,1806p002,4468,332530,9010,0,0,0,180.7029008137103,0.3719407966420418,train
39627793796960820,1806p002-4660,1806p002,4660,332530,9010,0,0,0,180.7106306632446,0.2637229980603239,train
39627793805346623,1811p002-1855,1811p002,1855,332532,9010,0,0,0,181.0901882427286,0.1824840649119759,train
39627793809541645,1813p002-2573,1813p002,2573,332533,9010,0,0,0,181.3675849163578,0.183831708699222,train
39627793813735680,1816p002-2304,1816p002,2304,332534,9010,0,0,0,181.602580845652,0.2016478543115196,train
39627793817932242,1818p002-4562,1818p002,4562,332535,9010,0,0,0,181.9765420293991,0.1791323070815471,train
39627793830510679,1826p002-87,1826p002,87,332538,9010,0,0,0,182.502925812936,0.1618253625720506,train
39627793830511066,1826p002-474,1826p002,474,332538,9010,0,0,0,182.521074550547,0.2096807695143334,train
39627793830512641,1826p002-2049,1826p002,2049,332538,9010,0,0,0,182.5896190178196,0.1520698252477335,train
39627793834707599,1828p002-2703,1828p002,2703,332539,9010,0,0,0,182.877766651178,0.1408775951390672,train
39627793838901016,1831p002-1816,1831p002,1816,332540,9010,0,0,0,183.0860340051459,0.1476531707544755,test
39627793838901018,1831p002-1818,1831p002,1818,332540,9010,0,0,0,183.0860746138012,0.1478748338762037,train
39627793838903546,1831p002-4346,1831p002,4346,332540,9010,0,0,0,183.2018235373672,0.3716017829968963,test
39627793838904422,1831p002-5222,1831p002,5222,332540,9010,0,0,0,183.2419473484536,0.2322130888529695,train
39627793843093913,1833p002-409,1833p002,409,332541,9010,0,0,0,183.2715271551556,0.3068434662533718,val
39627793847292040,1836p002-4232,1836p002,4232,332542,9010,0,0,0,183.7104845142873,0.1788709426405327,train
39627793859870925,1843p002-205,1843p002,205,332545,9010,0,0,0,184.258831736901,0.3067262999652243,train
39627793859872704,1843p002-1984,1843p002,1984,332545,9010,0,0,0,184.3506419104923,0.2072401976422147,train
39627793859873329,1843p002-2609,1843p002,2609,332545,9010,0,0,0,184.3757777474481,0.2034732196948718,train
39627793859875613,1843p002-4893,1843p002,4893,332545,9010,0,0,0,184.4716641326648,0.2018518932460245,train
39627793864066701,1846p002-1677,1846p002,1677,332546,9010,0,0,0,184.5799736146806,0.2210828088332865,train
39627793872455705,1851p002-2073,1851p002,2073,332548,9010,0,0,0,185.088120405578,0.2077060720063978,train
39627793880844717,1856p002-2477,1856p002,2477,332550,9010,0,0,0,185.6207703221798,0.3276407064360811,train
39627793897623877,1866p002-4421,1866p002,4421,332554,9010,0,0,0,186.7351698039641,0.2638197510750224,train
39627793906010040,1871p002-1976,1871p002,1976,332556,9010,0,0,0,187.0992206243189,0.2418699262884099,val
39627793922787926,1881p002-2646,1881p002,2646,332560,9010,0,0,0,188.1426653747969,0.3527686309406396,train
39627793926980127,1883p002-543,1883p002,543,332561,9010,0,0,0,188.2744548895504,0.2438398204959471,val
39627793926983313,1883p002-3729,1883p002,3729,332561,9010,0,0,0,188.4399552509014,0.1995071271237965,train
39627793939563629,1891p002-1133,1891p002,1133,332564,9010,0,0,0,189.0568618243228,0.2927480939429862,train
39627793947952252,1896p002-1148,1896p002,1148,332566,9010,0,0,0,189.5530850244681,0.2545032679852154,train
39627793956340820,1901p002-1108,1901p002,1108,332568,9010,0,0,0,190.0467900367601,0.3390181456951935,train
39627793964733272,1906p002-4952,1906p002,4952,332570,9010,0,0,0,190.7202214137181,0.1713999593303431,test
39627793964733281,1906p002-4961,1906p002,4961,332570,9010,0,0,0,190.7206377818372,0.1718075636555499,train
39627793977315950,1913p002-4718,1913p002,4718,332573,9010,0,0,0,191.4531785917933,0.1767229354661013,train
39627793985702250,1918p002-2410,1918p002,2410,332575,9010,0,0,0,191.8460148643347,0.3345418531972859,test
39627793989898709,1921p002-4565,1921p002,4565,332576,9010,0,0,0,192.2486168076977,0.2626592619944423,train
39627794010867749,1933p002-2085,1933p002,2085,332581,9010,0,0,0,193.3420100912322,0.3516813992976866,train
39627794010867756,1933p002-2092,1933p002,2092,332581,9010,0,0,0,193.3422652684174,0.3501039576077938,train
39627794010871244,1933p002-5580,1933p002,5580,332581,9010,0,0,0,193.4991213577659,0.2046817223235401,train
39627794019254694,1938p002-422,1938p002,422,332583,9010,0,0,0,193.7665949202502,0.2148654424775513,train
39627794019256759,1938p002-2487,1938p002,2487,332583,9010,0,0,0,193.8576080145034,0.3136850871749441,train
39627794031838741,1946p002-1557,1946p002,1557,332586,9010,0,0,0,194.5748344240743,0.3617017070949168,train
39627794036032079,1948p002-591,1948p002,591,332587,9010,0,0,0,194.7753583672185,0.3526249232646169,train
39627794040229674,1951p002-3882,1951p002,3882,332588,9010,0,0,0,195.1811121511691,0.1680624317683444,train
39627794048616646,1956p002-2246,1956p002,2246,332590,9010,0,0,0,195.5945274826417,0.2373146019859175,train
39627794048619422,1956p002-5022,1956p002,5022,332590,9010,0,0,0,195.7146191251481,0.3327820431794264,test
39627794057004123,1961p002-1115,1961p002,1115,332592,9010,0,0,0,196.0498878593932,0.1990691572811445,train
39627794061198978,1963p002-1666,1963p002,1666,332593,9010,0,0,0,196.3251266071058,0.2301379865385118,test
39627794061200560,1963p002-3248,1963p002,3248,332593,9010,0,0,0,196.3976775680713,0.1610824465630852,val
39627794061201874,1963p002-4562,1963p002,4562,332593,9010,0,0,0,196.4515440012833,0.1263909605105363,train
39627794069588335,1968p002-2415,1968p002,2415,332595,9010,0,0,0,196.8488030427779,0.1533743768271571,train
39627794069590610,1968p002-4690,1968p002,4690,332595,9010,0,0,0,196.9475694764241,0.2050783493525606,train
39627794073784274,1971p002-4050,1971p002,4050,332596,9010,0,0,0,197.1643427125722,0.274601806989118,test
39627794077975912,1973p002-1384,1973p002,1384,332597,9010,0,0,0,197.3220117452967,0.2446529389024372,train
39627794077976469,1973p002-1941,1973p002,1941,332597,9010,0,0,0,197.350973291116,0.3100994512335257,test
39627794077979052,1973p002-4524,1973p002,4524,332597,9010,0,0,0,197.486464835204,0.1933883410921649,train
39627794082169977,1976p002-1145,1976p002,1145,332598,9010,0,0,0,197.5594484316347,0.3298572600807533,train
39627794086365335,1978p002-2199,1978p002,2199,332599,9010,0,0,0,197.8554259713131,0.3191481624833981,train
39627794086368040,1978p002-4904,1978p002,4904,332599,9010,0,0,0,197.9854863855413,0.1597591782179218,train
39627794103141586,1988p002-1234,1988p002,1234,332603,9010,0,0,0,198.8159889746057,0.1789422190682739,train
39627794111531403,1993p002-2443,1993p002,2443,332605,9010,0,0,0,199.3700499373036,0.1339303345385779,val
39627794111533373,1993p002-4413,1993p002,4413,332605,9010,0,0,0,199.4726202849299,0.1680235833929535,val
39627794115723374,1996p002-110,1996p002,110,332606,9010,0,0,0,199.5026070576203,0.1726142918955218,train
39627794128307501,2003p002-1325,2003p002,1325,332609,9010,0,0,0,200.3152998947472,0.2027424273923695,train
39627794128308298,2003p002-2122,2003p002,2122,332609,9010,0,0,0,200.347566265365,0.1531163511863669,train
39627794132501079,2006p002-599,2006p002,599,332610,9010,0,0,0,200.5258548441274,0.2999446596555649,train
39627794140893835,2011p002-4747,2011p002,4747,332612,9010,0,0,0,201.2479767007623,0.3535045314973154,test
39627794140893868,2011p002-4780,2011p002,4780,332612,9010,0,0,0,201.2495619759672,0.2398747369818474,train
39627794145087711,2013p002-4319,2013p002,4319,332613,9010,0,0,0,201.4711310214027,0.2300441300647995,train
39627794166058989,2026p002-4077,2026p002,4077,332618,9010,0,0,0,202.6973670443711,0.3363849349056289,train
39627794170250257,2028p002-1041,2028p002,1041,332619,9010,0,0,0,202.7971763715636,0.1938606527123524,train
39627794170250347,2028p002-1131,2028p002,1131,332619,9010,0,0,0,202.8013181743065,0.2770751457189942,val
39627794182833296,2036p002-1168,2036p002,1168,332622,9010,0,0,0,203.5400851877322,0.3092535316771737,val
39627794182837019,2036p002-4891,2036p002,4891,332622,9010,0,0,0,203.6862690219511,0.246466741800969,train
39627794191222854,2041p002-2118,2041p002,2118,332624,9010,0,0,0,204.1035242836306,0.3148945632215001,train
39627794191225105,2041p002-4369,2041p002,4369,332624,9010,0,0,0,204.2085897928122,0.1404315326778064,train
39627794203804092,2048p002-444,2048p002,444,332627,9010,0,0,0,204.7702768167472,0.1697944923394298,train
39627794203804931,2048p002-1283,2048p002,1283,332627,9010,0,0,0,204.8103380792121,0.2184334295170362,test
39627794212194904,2053p002-2648,2053p002,2648,332629,9010,0,0,0,205.3632694750502,0.2371980065370901,val
39627794220583718,2058p002-2854,2058p002,2854,332631,9010,0,0,0,205.8485615389162,0.2064935402560537,train
39627794224776666,2061p002-1498,2061p002,1498,332632,9010,0,0,0,206.0589631700926,0.2783935022700144,test
39627794228972878,2063p002-3406,2063p002,3406,332633,9010,0,0,0,206.3761052663332,0.2428243980551968,train
39627794233168483,2066p002-4707,2066p002,4707,332634,9010,0,0,0,206.7039320943486,0.2147352583645687,train
39627794237362112,2068p002-4032,2068p002,4032,332635,9010,0,0,0,206.9296655988551,0.3432489183049042,train
39627794241553130,2071p002-746,2071p002,746,332636,9010,0,0,0,207.0323772329247,0.2001121896574058,train
39627794245751860,2073p002-5172,2073p002,5172,332637,9010,0,0,0,207.4874337661774,0.3341032109616988,train
39627794254136425,2078p002-1129,2078p002,1129,332639,9010,0,0,0,207.8113317323665,0.1560751679181969,train
39627794254136981,2078p002-1685,2078p002,1685,332639,9010,0,0,0,207.840745815531,0.2802976913433854,val
39627794254139151,2078p002-3855,2078p002,3855,332639,9010,0,0,0,207.9524054362567,0.2028787377258255,val
39627794258332749,2081p002-3149,2081p002,3149,332640,9010,0,0,0,208.1802547309054,0.147938153848408,train
39627794262525623,2083p002-1719,2083p002,1719,332641,9010,0,0,0,208.3350522634537,0.3180039670112199,train
39627794279302846,2093p002-1726,2093p002,1726,332645,9010,0,0,0,209.3210107944966,0.1264014600296628,val
39627794279302896,2093p002-1776,2093p002,1776,332645,9010,0,0,0,209.3233096737125,0.3369422239271172,train
39627794279303734,2093p002-2614,2093p002,2614,332645,9010,0,0,0,209.3603317827268,0.2617861836133663,train
39627794283497528,2096p002-2104,2096p002,2104,332646,9010,0,0,0,209.5882245482137,0.1702322151340321,train
39627794283498981,2096p002-3557,2096p002,3557,332646,9010,0,0,0,209.6514552544822,0.3077251597535707,train
39627794283500910,2096p002-5486,2096p002,5486,332646,9010,0,0,0,209.7298037855651,0.3465225972696691,train
39627794287693777,2098p002-4049,2098p002,4049,332647,9010,0,0,0,209.9035787039593,0.2273525939999905,train
39627794291887060,2101p002-3028,2101p002,3028,332648,9010,0,0,0,210.1255955182274,0.369024513124847,train
39627794296081808,2103p002-3472,2103p002,3472,332649,9010,0,0,0,210.3778495893982,0.1269247808387151,val
39627794312856906,2113p002-1354,2113p002,1354,332653,9010,0,0,0,211.3141780926501,0.2801086411175814,train
39627794312860477,2113p002-4925,2113p002,4925,332653,9010,0,0,0,211.4853234980961,0.1672086987925963,train
39627794317052504,2116p002-2648,2116p002,2648,332654,9010,0,0,0,211.6332736727154,0.2683149111209116,train
39627794317053204,2116p002-3348,2116p002,3348,332654,9010,0,0,0,211.6692239233043,0.1513331376926695,train
39627794325440122,2121p002-1658,2121p002,1658,332656,9010,0,0,0,212.0768988082025,0.2192493971344405,train
39627794325442422,2121p002-3958,2121p002,3958,332656,9010,0,0,0,212.1983312792782,0.273669339032649,train
39627794333828484,2126p002-1412,2126p002,1412,332658,9010,0,0,0,212.5644421774529,0.3131818224106732,train
39627794333831681,2126p002-4609,2126p002,4609,332658,9010,0,0,0,212.7135243889196,0.2630396333784453,train
39627794346413427,2133p002-3443,2133p002,3443,332661,9010,0,0,0,213.4109529021857,0.3723184155978893,train
39627794354799145,2138p002-553,2138p002,553,332663,9010,0,0,0,213.7722618444316,0.3535254339247116,train
39627794354799502,2138p002-910,2138p002,910,332663,9010,0,0,0,213.7882518433471,0.1333698215110598,train
39627794354800093,2138p002-1501,2138p002,1501,332663,9010,0,0,0,213.8175039198869,0.2107148344597672,train
39627794375775210,2151p002-5098,2151p002,5098,332668,9010,0,0,0,215.2009636439138,0.1506711743444967,train
39627794379966981,2153p002-2565,2153p002,2565,332669,9010,0,0,0,215.3255573011511,0.2819756561710326,test
39627794388359289,2158p002-6265,2158p002,6265,332671,9010,0,0,0,215.9595925703357,0.2461697562286545,train
39627794388359723,2158p002-6699,2158p002,6699,332671,9010,0,0,0,215.9740269315,0.1755403298105859,train
39627794392550585,2161p002-3257,2161p002,3257,332672,9010,0,0,0,216.1422471273257,0.1274842911458633,train
39627794392552547,2161p002-5219,2161p002,5219,332672,9010,0,0,0,216.218355632476,0.2246301558215598,train
39627794396744762,2163p002-3130,2163p002,3130,332673,9010,0,0,0,216.384866455756,0.2308715242036815,train
39627794426104614,2181p002-2854,2181p002,2854,332680,9010,0,0,0,218.1408678416261,0.3493189694165142,train
39627794430300084,2183p002-4020,2183p002,4020,332681,9010,0,0,0,218.4406326090141,0.3105110246785824,train
39627794438689845,2188p002-5173,2188p002,5173,332683,9010,0,0,0,218.9502382366167,0.3386000778778449,train
39627794447074605,2193p002-1325,2193p002,1325,332685,9010,0,0,0,219.3120638734435,0.2567857332594399,train
39627794447075478,2193p002-2198,2193p002,2198,332685,9010,0,0,0,219.3561580110788,0.2500122073371413,val
39627794451268407,2196p002-823,2196p002,823,332686,9010,0,0,0,219.5349856596148,0.2418624882945855,train
39627794451269164,2196p002-1580,2196p002,1580,332686,9010,0,0,0,219.5656489384388,0.3006274239134618,train
39627794451270777,2196p002-3193,2196p002,3193,332686,9010,0,0,0,219.6399283397719,0.2246703166884408,val
39627794459661683,2201p002-5491,2201p002,5491,332688,9010,0,0,0,220.2210073025596,0.2333813554152789,test
39627794463854850,2203p002-4354,2203p002,4354,332689,9010,0,0,0,220.4339662684918,0.3532664472820662,train
39627794468045687,2206p002-887,2206p002,887,332690,9010,0,0,0,220.5381810056966,0.3564647309789134,train
39627794468046140,2206p002-1340,2206p002,1340,332690,9010,0,0,0,220.5583026672288,0.2413650725320398,train
39627794472239554,2208p002-450,2208p002,450,332691,9010,0,0,0,220.769793094657,0.358123337399975,train
39627794476436596,2211p002-3188,2211p002,3188,332692,9010,0,0,0,221.1259189529238,0.1637206553966688,train
39627794493216721,2221p002-6097,2221p002,6097,332696,9010,0,0,0,222.2362931902195,0.2528580937509288,train
39627794497410858,2223p002-5930,2223p002,5930,332697,9010,0,0,0,222.4768809831228,0.2141890341611518,train
39627794501599507,2226p002-275,2226p002,275,332698,9010,0,0,0,222.5102592466507,0.2748746089115282,test
39627794505796206,2228p002-2670,2228p002,2670,332699,9010,0,0,0,222.8888295029148,0.2054355822954642,val
39627794509989425,2231p002-1585,2231p002,1585,332700,9010,0,0,0,223.0669019502085,0.3122680304248976,val
39627794514183239,2233p002-1095,2233p002,1095,332701,9010,0,0,0,223.2869389457834,0.3173146102554825,train
39627794518376635,2236p002-187,2236p002,187,332702,9010,0,0,0,223.5063895612491,0.1396453375180501,train
39627794518382698,2236p002-6250,2236p002,6250,332702,9010,0,0,0,223.7320068647645,0.2165537978124339,val
39627794522576711,2238p002-5959,2238p002,5959,332703,9010,0,0,0,223.9972382684365,0.2223640897711801,train
39627794526768562,2241p002-3506,2241p002,3506,332704,9010,0,0,0,224.1483306305598,0.1260079261377655,train
39627794526768577,2241p002-3521,2241p002,3521,332704,9010,0,0,0,224.1488648877726,0.1974263196031003,val
39627794530959942,2243p002-582,2243p002,582,332705,9010,0,0,0,224.2763919328564,0.2960927606405221,train
39627794530961060,2243p002-1700,2243p002,1700,332705,9010,0,0,0,224.3267115866044,0.3538289178075899,train
39627794535154468,2246p002-804,2246p002,804,332706,9010,0,0,0,224.5262223080705,0.1592199327602365,val
39627794535155969,2246p002-2305,2246p002,2305,332706,9010,0,0,0,224.5806549352281,0.2203075324262997,test
39627794535158150,2246p002-4486,2246p002,4486,332706,9010,0,0,0,224.6730116496211,0.1325056368395434,train
39627794535158502,2246p002-4838,2246p002,4838,332706,9010,0,0,0,224.6860546706898,0.1598506478709457,train
39627794539348180,2248p002-212,2248p002,212,332707,9010,0,0,0,224.7578629584377,0.2254015250973848,train
39627794543544259,2251p002-1987,2251p002,1987,332708,9010,0,0,0,225.0901844575437,0.1831641674755121,test
39627794547742956,2253p002-6380,2253p002,6380,332709,9010,0,0,0,225.4993285555239,0.1944395018467261,val
39627794551932355,2256p002-1475,2256p002,1475,332710,9010,0,0,0,225.552735147637,0.265465947340175,train
39627794551933453,2256p002-2573,2256p002,2573,332710,9010,0,0,0,225.5920869604442,0.1592278082633808,train
39627794551933470,2256p002-2590,2256p002,2590,332710,9010,0,0,0,225.5926671605683,0.1576812626800752,train
39627794556128708,2258p002-3524,2258p002,3524,332711,9010,0,0,0,225.8872796250928,0.2208831026925136,train
39627794568714231,2266p002-6135,2266p002,6135,332714,9010,0,0,0,226.7285972062202,0.1863075564076075,test
39627797626359207,0488p005-3495,0488p005,3495,333443,9010,0,0,0,48.91513599110159,0.5956701315356262,train
39627797630550669,0491p005-653,0491p005,653,333444,9010,0,0,0,49.02980572266754,0.6096490185496093,train
39627797643136279,0498p005-3351,0498p005,3351,333447,9010,0,0,0,49.89804239166196,0.4044765277918262,test
39627797643137783,0498p005-4855,0498p005,4855,333447,9010,0,0,0,49.95399792370171,0.606218828743455,train
39627797664105386,0511p005-938,0511p005,938,333452,9010,0,0,0,51.05329617488825,0.4032895624175043,train
39627797672493985,0516p005-929,0516p005,929,333454,9010,0,0,0,51.53963519929566,0.4382316147337143,train
39627797672497268,0516p005-4212,0516p005,4212,333454,9010,0,0,0,51.70778199515696,0.5392654114445653,train
39627797697659208,0531p005-328,0531p005,328,333460,9010,0,0,0,53.01367570074729,0.5733460761393349,train
39627797739604372,0556p005-2452,0556p005,2452,333470,9010,0,0,0,55.59912546228979,0.485310380836334,test
39627797743796713,0558p005-489,0558p005,489,333471,9010,0,0,0,55.76935902570273,0.4200812087892055,test
